District,Date,Rainfall_1Day,Rainfall_3Day,Rainfall_7Day,Rainfall_7Day_Avg
Ariyalur,2021-04-08,0.0,0.6,0.6,0.09
Ariyalur,2021-04-09,0.0,0.0,0.6,0.09
Ariyalur,2021-04-10,1.0,1.0,1.6,0.23
Ariyalur,2021-04-11,0.3,1.3,1.9,0.27
Ariyalur,2021-04-12,2.6,3.9,4.5,0.64
Ariyalur,2021-04-13,1.2,4.1,5.1,0.73
Ariyalur,2021-04-14,3.3,7.1,8.4,1.2
Ariyalur,2021-04-15,33.2,37.7,41.6,5.94
Ariyalur,2021-04-16,20.6,57.1,62.2,8.89
Ariyalur,2021-04-17,0.1,53.9,61.3,8.76
Ariyalur,2021-04-18,0.3,21.0,61.3,8.76
Ariyalur,2021-04-19,0.0,0.4,58.7,8.39
Ariyalur,2021-04-20,0.0,0.3,57.5,8.21
Ariyalur,2021-04-21,0.0,0.0,54.2,7.74
Ariyalur,2021-04-22,0.0,0.0,21.0,3.0
Ariyalur,2021-04-23,0.2,0.2,0.6,0.09
Ariyalur,2021-04-24,0.0,0.2,0.5,0.07
Ariyalur,2021-04-25,0.1,0.3,0.3,0.04
Ariyalur,2021-04-26,0.4,0.5,0.7,0.1
Ariyalur,2021-04-27,0.0,0.5,0.7,0.1
Ariyalur,2021-04-28,0.0,0.4,0.7,0.1
Ariyalur,2021-04-29,0.0,0.0,0.7,0.1
Ariyalur,2021-04-30,0.0,0.0,0.5,0.07
Ariyalur,2021-05-01,0.9,0.9,1.4,0.2
Ariyalur,2021-05-02,3.7,4.6,5.0,0.71
Ariyalur,2021-05-03,2.0,6.6,6.6,0.94
Ariyalur,2021-05-04,0.8,6.5,7.4,1.06
Ariyalur,2021-05-05,0.2,3.0,7.6,1.09
Ariyalur,2021-05-06,1.4,2.4,9.0,1.29
Ariyalur,2021-05-07,2.0,3.6,11.0,1.57
Ariyalur,2021-05-08,0.7,4.1,10.8,1.54
Ariyalur,2021-05-09,1.5,4.2,8.6,1.23
Ariyalur,2021-05-10,0.1,2.3,6.7,0.96
Ariyalur,2021-05-11,0.3,1.9,6.2,0.89
Ariyalur,2021-05-12,0.3,0.7,6.3,0.9
Ariyalur,2021-05-13,11.1,11.7,16.0,2.29
Ariyalur,2021-05-14,0.3,11.7,14.3,2.04
Ariyalur,2021-05-15,2.4,13.8,16.0,2.29
Ariyalur,2021-05-16,0.1,2.8,14.6,2.09
Ariyalur,2021-05-17,0.2,2.7,14.7,2.1
Ariyalur,2021-05-18,0.0,0.3,14.4,2.06
Ariyalur,2021-05-19,7.9,8.1,22.0,3.14
Ariyalur,2021-05-20,7.7,15.6,18.6,2.66
Ariyalur,2021-05-21,7.7,23.3,26.0,3.71
Ariyalur,2021-05-22,3.2,18.6,26.8,3.83
Ariyalur,2021-05-23,2.3,13.2,29.0,4.14
Ariyalur,2021-05-24,0.3,5.8,29.1,4.16
Ariyalur,2021-05-25,0.4,3.0,29.5,4.21
Ariyalur,2021-05-26,0.0,0.7,21.6,3.09
Ariyalur,2021-05-27,0.0,0.4,13.9,1.99
Ariyalur,2021-05-28,0.0,0.0,6.2,0.89
Ariyalur,2021-05-29,0.0,0.0,3.0,0.43
Ariyalur,2021-05-30,0.0,0.0,0.7,0.1
Ariyalur,2021-05-31,0.0,0.0,0.4,0.06
Ariyalur,2021-06-01,0.1,0.1,0.1,0.01
Ariyalur,2021-06-02,3.1,3.2,3.2,0.46
Ariyalur,2021-06-03,3.3,6.5,6.5,0.93
Ariyalur,2021-06-04,23.4,29.8,29.9,4.27
Ariyalur,2021-06-05,33.3,60.0,63.2,9.03
Ariyalur,2021-06-06,0.3,57.0,63.5,9.07
Ariyalur,2021-06-07,0.1,33.7,63.6,9.09
Ariyalur,2021-06-08,0.9,1.3,64.4,9.2
Ariyalur,2021-06-09,0.0,1.0,61.3,8.76
Ariyalur,2021-06-10,0.1,1.0,58.1,8.3
Ariyalur,2021-06-11,0.2,0.3,34.9,4.99
Ariyalur,2021-06-12,0.0,0.3,1.6,0.23
Ariyalur,2021-06-13,0.0,0.2,1.3,0.19
Ariyalur,2021-06-14,1.8,1.8,3.0,0.43
Ariyalur,2021-06-15,0.0,1.8,2.1,0.3
Ariyalur,2021-06-16,0.0,1.8,2.1,0.3
Ariyalur,2021-06-17,0.0,0.0,2.0,0.29
Ariyalur,2021-06-18,0.0,0.0,1.8,0.26
Ariyalur,2021-06-19,0.0,0.0,1.8,0.26
Ariyalur,2021-06-20,0.0,0.0,1.8,0.26
Ariyalur,2021-06-21,0.4,0.4,0.4,0.06
Ariyalur,2021-06-22,0.1,0.5,0.5,0.07
Ariyalur,2021-06-23,7.4,7.9,7.9,1.13
Ariyalur,2021-06-24,1.5,9.0,9.4,1.34
Ariyalur,2021-06-25,0.0,8.9,9.4,1.34
Ariyalur,2021-06-26,0.0,1.5,9.4,1.34
Ariyalur,2021-06-27,1.1,1.1,10.5,1.5
Ariyalur,2021-06-28,0.0,1.1,10.1,1.44
Ariyalur,2021-06-29,0.3,1.4,10.3,1.47
Ariyalur,2021-06-30,0.2,0.5,3.1,0.44
Ariyalur,2021-07-01,6.5,7.0,8.1,1.16
Ariyalur,2021-07-02,0.2,6.9,8.3,1.19
Ariyalur,2021-07-03,6.2,12.9,14.5,2.07
Ariyalur,2021-07-04,17.7,24.1,31.1,4.44
Ariyalur,2021-07-05,1.3,25.2,32.4,4.63
Ariyalur,2021-07-06,1.1,20.1,33.2,4.74
Ariyalur,2021-07-07,1.6,4.0,34.6,4.94
Ariyalur,2021-07-08,1.0,3.7,29.1,4.16
Ariyalur,2021-07-09,2.0,4.6,30.9,4.41
Ariyalur,2021-07-10,1.3,4.3,26.0,3.71
Ariyalur,2021-07-11,0.0,3.3,8.3,1.19
Ariyalur,2021-07-12,0.2,1.5,7.2,1.03
Ariyalur,2021-07-13,0.8,1.0,6.9,0.99
Ariyalur,2021-07-14,1.8,2.8,7.1,1.01
Ariyalur,2021-07-15,1.0,3.6,7.1,1.01
Ariyalur,2021-07-16,2.3,5.1,7.4,1.06
Ariyalur,2021-07-17,6.9,10.2,13.0,1.86
Ariyalur,2021-07-18,4.3,13.5,17.3,2.47
Ariyalur,2021-07-19,0.0,11.2,17.1,2.44
Ariyalur,2021-07-20,0.0,4.3,16.3,2.33
Ariyalur,2021-07-21,0.4,0.4,14.9,2.13
Ariyalur,2021-07-22,0.0,0.4,13.9,1.99
Ariyalur,2021-07-23,0.1,0.5,11.7,1.67
Ariyalur,2021-07-24,0.7,0.8,5.5,0.79
Ariyalur,2021-07-25,0.5,1.3,1.7,0.24
Ariyalur,2021-07-26,0.3,1.5,2.0,0.29
Ariyalur,2021-07-27,0.0,0.8,2.0,0.29
Ariyalur,2021-07-28,0.0,0.3,1.6,0.23
Ariyalur,2021-07-29,0.0,0.0,1.6,0.23
Ariyalur,2021-07-30,0.0,0.0,1.5,0.21
Ariyalur,2021-07-31,0.0,0.0,0.8,0.11
Ariyalur,2021-08-01,0.5,0.5,0.8,0.11
Ariyalur,2021-08-02,0.0,0.5,0.5,0.07
Ariyalur,2021-08-03,0.3,0.8,0.8,0.11
Ariyalur,2021-08-04,0.2,0.5,1.0,0.14
Ariyalur,2021-08-05,0.4,0.9,1.4,0.2
Ariyalur,2021-08-06,2.5,3.1,3.9,0.56
Ariyalur,2021-08-07,2.4,5.3,6.3,0.9
Ariyalur,2021-08-08,2.9,7.8,8.7,1.24
Ariyalur,2021-08-09,1.0,6.3,9.7,1.39
Ariyalur,2021-08-10,3.6,7.5,13.0,1.86
Ariyalur,2021-08-11,4.1,8.7,16.9,2.41
Ariyalur,2021-08-12,11.4,19.1,27.9,3.99
Ariyalur,2021-08-13,0.5,16.0,25.9,3.7
Ariyalur,2021-08-14,1.7,13.6,25.2,3.6
Ariyalur,2021-08-15,0.6,2.8,22.9,3.27
Ariyalur,2021-08-16,0.5,2.8,22.4,3.2
Ariyalur,2021-08-17,2.5,3.6,21.3,3.04
Ariyalur,2021-08-18,0.6,3.6,17.8,2.54
Ariyalur,2021-08-19,0.0,3.1,6.4,0.91
Ariyalur,2021-08-20,0.1,0.7,6.0,0.86
Ariyalur,2021-08-21,21.0,21.1,25.3,3.61
Ariyalur,2021-08-22,5.0,26.1,29.7,4.24
Ariyalur,2021-08-23,3.1,29.1,32.3,4.61
Ariyalur,2021-08-24,0.0,8.1,29.8,4.26
Ariyalur,2021-08-25,0.4,3.5,29.6,4.23
Ariyalur,2021-08-26,1.1,1.5,30.7,4.39
Ariyalur,2021-08-27,2.7,4.2,33.3,4.76
Ariyalur,2021-08-28,3.4,7.2,15.7,2.24
Ariyalur,2021-08-29,2.8,8.9,13.5,1.93
Ariyalur,2021-08-30,0.0,6.2,10.4,1.49
Ariyalur,2021-08-31,0.7,3.5,11.1,1.59
Ariyalur,2021-09-01,1.5,2.2,12.2,1.74
Ariyalur,2021-09-02,13.7,15.9,24.8,3.54
Ariyalur,2021-09-03,13.6,28.8,35.7,5.1
Ariyalur,2021-09-04,0.4,27.7,32.7,4.67
Ariyalur,2021-09-05,1.4,15.4,31.3,4.47
Ariyalur,2021-09-06,0.0,1.8,31.3,4.47
Ariyalur,2021-09-07,0.0,1.4,30.6,4.37
Ariyalur,2021-09-08,0.3,0.3,29.4,4.2
Ariyalur,2021-09-09,0.1,0.4,15.8,2.26
Ariyalur,2021-09-10,0.3,0.7,2.5,0.36
Ariyalur,2021-09-11,0.0,0.4,2.1,0.3
Ariyalur,2021-09-12,0.5,0.8,1.2,0.17
Ariyalur,2021-09-13,0.0,0.5,1.2,0.17
Ariyalur,2021-09-14,0.1,0.6,1.3,0.19
Ariyalur,2021-09-15,0.6,0.7,1.6,0.23
Ariyalur,2021-09-16,0.9,1.6,2.4,0.34
Ariyalur,2021-09-17,19.2,20.7,21.3,3.04
Ariyalur,2021-09-18,2.0,22.1,23.3,3.33
Ariyalur,2021-09-19,1.9,23.1,24.7,3.53
Ariyalur,2021-09-20,18.9,22.8,43.6,6.23
Ariyalur,2021-09-21,2.0,22.8,45.5,6.5
Ariyalur,2021-09-22,0.4,21.3,45.3,6.47
Ariyalur,2021-09-23,6.5,8.9,50.9,7.27
Ariyalur,2021-09-24,10.9,17.8,42.6,6.09
Ariyalur,2021-09-25,12.4,29.8,53.0,7.57
Ariyalur,2021-09-26,0.2,23.5,51.3,7.33
Ariyalur,2021-09-27,0.2,12.8,32.6,4.66
Ariyalur,2021-09-28,0.1,0.5,30.7,4.39
Ariyalur,2021-09-29,0.0,0.3,30.3,4.33
Ariyalur,2021-09-30,16.1,16.2,39.9,5.7
Ariyalur,2021-10-01,13.1,29.2,42.1,6.01
Ariyalur,2021-10-02,13.9,43.1,43.6,6.23
Ariyalur,2021-10-03,10.3,37.3,53.7,7.67
Ariyalur,2021-10-04,11.8,36.0,65.3,9.33
Ariyalur,2021-10-05,25.3,47.4,90.5,12.93
Ariyalur,2021-10-06,3.3,40.4,93.8,13.4
Ariyalur,2021-10-07,0.2,28.8,77.9,11.13
Ariyalur,2021-10-08,4.7,8.2,69.5,9.93
Ariyalur,2021-10-09,12.1,17.0,67.7,9.67
Ariyalur,2021-10-10,13.7,30.5,71.1,10.16
Ariyalur,2021-10-11,13.0,38.8,72.3,10.33
Ariyalur,2021-10-12,10.4,37.1,57.4,8.2
Ariyalur,2021-10-13,1.0,24.4,55.1,7.87
Ariyalur,2021-10-14,1.1,12.5,56.0,8.0
Ariyalur,2021-10-15,0.3,2.4,51.6,7.37
Ariyalur,2021-10-16,8.4,9.8,47.9,6.84
Ariyalur,2021-10-17,0.7,9.4,34.9,4.99
Ariyalur,2021-10-18,4.0,13.1,25.9,3.7
Ariyalur,2021-10-19,11.1,15.8,26.6,3.8
Ariyalur,2021-10-20,17.2,32.3,42.8,6.11
Ariyalur,2021-10-21,18.4,46.7,60.1,8.59
Ariyalur,2021-10-22,29.6,65.2,89.4,12.77
Ariyalur,2021-10-23,12.8,60.8,93.8,13.4
Ariyalur,2021-10-24,15.4,57.8,108.5,15.5
Ariyalur,2021-10-25,2.5,30.7,107.0,15.29
Ariyalur,2021-10-26,2.3,20.2,98.2,14.03
Ariyalur,2021-10-27,3.3,8.1,84.3,12.04
Ariyalur,2021-10-28,0.4,6.0,66.3,9.47
Ariyalur,2021-10-29,21.7,25.4,58.4,8.34
Ariyalur,2021-10-30,17.6,39.7,63.2,9.03
Ariyalur,2021-10-31,12.4,51.7,60.2,8.6
Ariyalur,2021-11-01,27.2,57.2,84.9,12.13
Ariyalur,2021-11-02,9.5,49.1,92.1,13.16
Ariyalur,2021-11-03,21.5,58.2,110.3,15.76
Ariyalur,2021-11-04,18.4,49.4,128.3,18.33
Ariyalur,2021-11-05,15.1,55.0,121.7,17.39
Ariyalur,2021-11-06,24.1,57.6,128.2,18.31
Ariyalur,2021-11-07,26.1,65.3,141.9,20.27
Ariyalur,2021-11-08,35.1,85.3,149.8,21.4
Ariyalur,2021-11-09,35.3,96.5,175.6,25.09
Ariyalur,2021-11-10,12.3,82.7,166.4,23.77
Ariyalur,2021-11-11,0.6,48.2,148.6,21.23
Ariyalur,2021-11-12,0.0,12.9,133.5,19.07
Ariyalur,2021-11-13,4.1,4.7,113.5,16.21
Ariyalur,2021-11-14,28.1,32.2,115.5,16.5
Ariyalur,2021-11-15,16.2,48.4,96.6,13.8
Ariyalur,2021-11-16,34.6,78.9,95.9,13.7
Ariyalur,2021-11-17,32.7,83.5,116.3,16.61
Ariyalur,2021-11-18,24.7,92.0,140.4,20.06
Ariyalur,2021-11-19,6.3,63.7,146.7,20.96
Ariyalur,2021-11-20,19.6,50.6,162.2,23.17
Ariyalur,2021-11-21,0.3,26.2,134.4,19.2
Ariyalur,2021-11-22,10.3,30.2,128.5,18.36
Ariyalur,2021-11-23,8.3,18.9,102.2,14.6
Ariyalur,2021-11-24,6.8,25.4,76.3,10.9
Ariyalur,2021-11-25,28.2,43.3,79.8,11.4
Ariyalur,2021-11-26,26.2,61.2,99.7,14.24
Ariyalur,2021-11-27,36.1,90.5,116.2,16.6
Ariyalur,2021-11-28,11.7,74.0,127.6,18.23
Ariyalur,2021-11-29,10.8,58.6,128.1,18.3
Ariyalur,2021-11-30,5.3,27.8,125.1,17.87
Ariyalur,2021-12-01,1.9,18.0,120.2,17.17
Ariyalur,2021-12-02,1.4,8.6,93.4,13.34
Ariyalur,2021-12-03,0.0,3.3,67.2,9.6
Ariyalur,2021-12-04,2.3,3.7,33.4,4.77
Ariyalur,2021-12-05,4.3,6.6,26.0,3.71
Ariyalur,2021-12-06,26.3,32.9,41.5,5.93
Ariyalur,2021-12-07,0.1,30.7,36.3,5.19
Ariyalur,2021-12-08,1.3,27.7,35.7,5.1
Ariyalur,2021-12-09,3.6,5.0,37.9,5.41
Ariyalur,2021-12-10,0.5,5.4,38.4,5.49
Ariyalur,2021-12-11,2.2,6.3,38.3,5.47
Ariyalur,2021-12-12,6.1,8.8,40.1,5.73
Ariyalur,2021-12-13,2.9,11.2,16.7,2.39
Ariyalur,2021-12-14,4.5,13.5,21.1,3.01
Ariyalur,2021-12-15,0.8,8.2,20.6,2.94
Ariyalur,2021-12-16,0.0,5.3,17.0,2.43
Ariyalur,2021-12-17,0.0,0.8,16.5,2.36
Ariyalur,2021-12-18,0.0,0.0,14.3,2.04
Ariyalur,2021-12-19,0.0,0.0,8.2,1.17
Ariyalur,2021-12-20,0.0,0.0,5.3,0.76
Ariyalur,2021-12-21,0.0,0.0,0.8,0.11
Ariyalur,2021-12-22,0.0,0.0,0.0,0.0
Ariyalur,2021-12-23,0.0,0.0,0.0,0.0
Ariyalur,2021-12-24,0.0,0.0,0.0,0.0
Ariyalur,2021-12-25,0.0,0.0,0.0,0.0
Ariyalur,2021-12-26,0.0,0.0,0.0,0.0
Ariyalur,2021-12-27,0.0,0.0,0.0,0.0
Ariyalur,2021-12-28,0.8,0.8,0.8,0.11
Ariyalur,2021-12-29,0.0,0.8,0.8,0.11
Ariyalur,2021-12-30,4.8,5.6,5.6,0.8
Ariyalur,2021-12-31,7.8,12.6,13.4,1.91
Ariyalur,2022-01-01,8.6,21.2,22.0,3.14
Ariyalur,2022-01-02,0.4,16.8,22.4,3.2
Ariyalur,2022-01-03,0.7,9.7,23.1,3.3
Ariyalur,2022-01-04,0.0,1.1,22.3,3.19
Ariyalur,2022-01-05,0.0,0.7,22.3,3.19
Ariyalur,2022-01-06,0.1,0.1,17.6,2.51
Ariyalur,2022-01-07,0.0,0.1,9.8,1.4
Ariyalur,2022-01-08,0.5,0.6,1.7,0.24
Ariyalur,2022-01-09,0.5,1.0,1.8,0.26
Ariyalur,2022-01-10,0.0,1.0,1.1,0.16
Ariyalur,2022-01-11,1.4,1.9,2.5,0.36
Ariyalur,2022-01-12,0.0,1.4,2.5,0.36
Ariyalur,2022-01-13,0.2,1.6,2.6,0.37
Ariyalur,2022-01-14,0.5,0.7,3.1,0.44
Ariyalur,2022-01-15,0.4,1.1,3.0,0.43
Ariyalur,2022-01-16,0.8,1.7,3.3,0.47
Ariyalur,2022-01-17,0.8,2.0,4.1,0.59
Ariyalur,2022-01-18,0.0,1.6,2.7,0.39
Ariyalur,2022-01-19,0.0,0.8,2.7,0.39
Ariyalur,2022-01-20,0.0,0.0,2.5,0.36
Ariyalur,2022-01-21,0.0,0.0,2.0,0.29
Ariyalur,2022-01-22,0.0,0.0,1.6,0.23
Ariyalur,2022-01-23,0.0,0.0,0.8,0.11
Ariyalur,2022-01-24,1.2,1.2,1.2,0.17
Ariyalur,2022-01-25,0.1,1.3,1.3,0.19
Ariyalur,2022-01-26,0.7,2.0,2.0,0.29
Ariyalur,2022-01-27,0.0,0.8,2.0,0.29
Ariyalur,2022-01-28,0.5,1.2,2.5,0.36
Ariyalur,2022-01-29,0.1,0.6,2.6,0.37
Ariyalur,2022-01-30,1.7,2.3,4.3,0.61
Ariyalur,2022-01-31,0.1,1.9,3.2,0.46
Ariyalur,2022-02-01,0.0,1.8,3.1,0.44
Ariyalur,2022-02-02,0.0,0.1,2.4,0.34
Ariyalur,2022-02-03,0.0,0.0,2.4,0.34
Ariyalur,2022-02-04,0.0,0.0,1.9,0.27
Ariyalur,2022-02-05,0.0,0.0,1.8,0.26
Ariyalur,2022-02-06,0.5,0.5,0.6,0.09
Ariyalur,2022-02-07,0.0,0.5,0.5,0.07
Ariyalur,2022-02-08,0.0,0.5,0.5,0.07
Ariyalur,2022-02-09,0.0,0.0,0.5,0.07
Ariyalur,2022-02-10,0.0,0.0,0.5,0.07
Ariyalur,2022-02-11,19.3,19.3,19.8,2.83
Ariyalur,2022-02-12,6.5,25.8,26.3,3.76
Ariyalur,2022-02-13,0.2,26.0,26.0,3.71
Ariyalur,2022-02-14,1.0,7.7,27.0,3.86
Ariyalur,2022-02-15,0.1,1.3,27.1,3.87
Ariyalur,2022-02-16,0.0,1.1,27.1,3.87
Ariyalur,2022-02-17,0.0,0.1,27.1,3.87
Ariyalur,2022-02-18,0.0,0.0,7.8,1.11
Ariyalur,2022-02-19,0.3,0.3,1.6,0.23
Ariyalur,2022-02-20,0.0,0.3,1.4,0.2
Ariyalur,2022-02-21,0.0,0.3,0.4,0.06
Ariyalur,2022-02-22,0.0,0.0,0.3,0.04
Ariyalur,2022-02-23,0.0,0.0,0.3,0.04
Ariyalur,2022-02-24,0.2,0.2,0.5,0.07
Ariyalur,2022-02-25,0.0,0.2,0.5,0.07
Ariyalur,2022-02-26,0.1,0.3,0.3,0.04
Ariyalur,2022-02-27,0.1,0.2,0.4,0.06
Ariyalur,2022-02-28,0.0,0.2,0.4,0.06
Ariyalur,2022-03-01,0.0,0.1,0.4,0.06
Ariyalur,2022-03-02,0.0,0.0,0.4,0.06
Ariyalur,2022-03-03,0.0,0.0,0.2,0.03
Ariyalur,2022-03-04,1.0,1.0,1.2,0.17
Ariyalur,2022-03-05,0.0,1.0,1.1,0.16
Ariyalur,2022-03-06,0.0,1.0,1.0,0.14
Ariyalur,2022-03-07,16.4,16.4,17.4,2.49
Ariyalur,2022-03-08,0.0,16.4,17.4,2.49
Ariyalur,2022-03-09,0.0,16.4,17.4,2.49
Ariyalur,2022-03-10,0.0,0.0,17.4,2.49
Ariyalur,2022-03-11,0.0,0.0,16.4,2.34
Ariyalur,2022-03-12,0.0,0.0,16.4,2.34
Ariyalur,2022-03-13,0.0,0.0,16.4,2.34
Ariyalur,2022-03-14,0.0,0.0,0.0,0.0
Ariyalur,2022-03-15,0.0,0.0,0.0,0.0
Ariyalur,2022-03-16,0.0,0.0,0.0,0.0
Ariyalur,2022-03-17,0.0,0.0,0.0,0.0
Ariyalur,2022-03-18,0.0,0.0,0.0,0.0
Ariyalur,2022-03-19,0.0,0.0,0.0,0.0
Ariyalur,2022-03-20,0.0,0.0,0.0,0.0
Ariyalur,2022-03-21,14.0,14.0,14.0,2.0
Ariyalur,2022-03-22,4.5,18.5,18.5,2.64
Ariyalur,2022-03-23,0.0,18.5,18.5,2.64
Ariyalur,2022-03-24,0.0,4.5,18.5,2.64
Ariyalur,2022-03-25,1.5,1.5,20.0,2.86
Ariyalur,2022-03-26,0.4,1.9,20.4,2.91
Ariyalur,2022-03-27,0.0,1.9,20.4,2.91
Ariyalur,2022-03-28,0.1,0.5,6.5,0.93
Ariyalur,2022-03-29,0.0,0.1,2.0,0.29
Ariyalur,2022-03-30,0.0,0.1,2.0,0.29
Ariyalur,2022-03-31,0.0,0.0,2.0,0.29
Ariyalur,2022-04-01,0.0,0.0,0.5,0.07
Ariyalur,2022-04-02,0.0,0.0,0.1,0.01
Ariyalur,2022-04-03,0.3,0.3,0.4,0.06
Ariyalur,2022-04-04,0.4,0.7,0.7,0.1
Ariyalur,2022-04-05,0.0,0.7,0.7,0.1
Ariyalur,2022-04-06,0.3,0.7,1.0,0.14
Ariyalur,2022-04-07,0.0,0.3,1.0,0.14
Ariyalur,2022-04-08,1.6,1.9,2.6,0.37
Ariyalur,2022-04-09,0.5,2.1,3.1,0.44
Ariyalur,2022-04-10,1.2,3.3,4.0,0.57
Ariyalur,2022-04-11,26.8,28.5,30.4,4.34
Ariyalur,2022-04-12,12.9,40.9,43.3,6.19
Ariyalur,2022-04-13,6.3,46.0,49.3,7.04
Ariyalur,2022-04-14,0.2,19.4,49.5,7.07
Ariyalur,2022-04-15,0.2,6.7,48.1,6.87
Ariyalur,2022-04-16,0.7,1.1,48.3,6.9
Ariyalur,2022-04-17,1.3,2.2,48.4,6.91
Ariyalur,2022-04-18,11.7,13.7,33.3,4.76
Ariyalur,2022-04-19,0.0,13.0,20.4,2.91
Ariyalur,2022-04-20,0.0,11.7,14.1,2.01
Ariyalur,2022-04-21,0.0,0.0,13.9,1.99
Ariyalur,2022-04-22,1.5,1.5,15.2,2.17
Ariyalur,2022-04-23,0.4,1.9,14.9,2.13
Ariyalur,2022-04-24,0.0,1.9,13.6,1.94
Ariyalur,2022-04-25,0.0,0.4,1.9,0.27
Ariyalur,2022-04-26,0.0,0.0,1.9,0.27
Ariyalur,2022-04-27,0.0,0.0,1.9,0.27
Ariyalur,2022-04-28,0.0,0.0,1.9,0.27
Ariyalur,2022-04-29,0.0,0.0,0.4,0.06
Ariyalur,2022-04-30,0.0,0.0,0.0,0.0
Ariyalur,2022-05-01,0.0,0.0,0.0,0.0
Ariyalur,2022-05-02,0.0,0.0,0.0,0.0
Ariyalur,2022-05-03,0.0,0.0,0.0,0.0
Ariyalur,2022-05-04,2.6,2.6,2.6,0.37
Ariyalur,2022-05-05,0.0,2.6,2.6,0.37
Ariyalur,2022-05-06,0.0,2.6,2.6,0.37
Ariyalur,2022-05-07,0.0,0.0,2.6,0.37
Ariyalur,2022-05-08,0.0,0.0,2.6,0.37
Ariyalur,2022-05-09,0.0,0.0,2.6,0.37
Ariyalur,2022-05-10,0.0,0.0,2.6,0.37
Ariyalur,2022-05-11,0.0,0.0,0.0,0.0
Ariyalur,2022-05-12,0.5,0.5,0.5,0.07
Ariyalur,2022-05-13,3.5,4.0,4.0,0.57
Ariyalur,2022-05-14,33.5,37.5,37.5,5.36
Ariyalur,2022-05-15,15.9,52.9,53.4,7.63
Ariyalur,2022-05-16,25.8,75.2,79.2,11.31
Ariyalur,2022-05-17,2.9,44.6,82.1,11.73
Ariyalur,2022-05-18,2.6,31.3,84.7,12.1
Ariyalur,2022-05-19,0.9,6.4,85.1,12.16
Ariyalur,2022-05-20,1.7,5.2,83.3,11.9
Ariyalur,2022-05-21,1.1,3.7,50.9,7.27
Ariyalur,2022-05-22,0.5,3.3,35.5,5.07
Ariyalur,2022-05-23,0.0,1.6,9.7,1.39
Ariyalur,2022-05-24,0.0,0.5,6.8,0.97
Ariyalur,2022-05-25,0.1,0.1,4.3,0.61
Ariyalur,2022-05-26,3.1,3.2,6.5,0.93
Ariyalur,2022-05-27,17.9,21.1,22.7,3.24
Ariyalur,2022-05-28,0.2,21.2,21.8,3.11
Ariyalur,2022-05-29,15.0,33.1,36.3,5.19
Ariyalur,2022-05-30,1.0,16.2,37.3,5.33
Ariyalur,2022-05-31,1.4,17.4,38.7,5.53
Ariyalur,2022-06-01,0.0,2.4,38.6,5.51
Ariyalur,2022-06-02,0.0,1.4,35.5,5.07
Ariyalur,2022-06-03,0.0,0.0,17.6,2.51
Ariyalur,2022-06-04,0.3,0.3,17.7,2.53
Ariyalur,2022-06-05,0.0,0.3,2.7,0.39
Ariyalur,2022-06-06,4.1,4.4,5.8,0.83
Ariyalur,2022-06-07,1.3,5.4,5.7,0.81
Ariyalur,2022-06-08,0.8,6.2,6.5,0.93
Ariyalur,2022-06-09,0.1,2.2,6.6,0.94
Ariyalur,2022-06-10,0.1,1.0,6.7,0.96
Ariyalur,2022-06-11,0.4,0.6,6.8,0.97
Ariyalur,2022-06-12,3.7,4.2,10.5,1.5
Ariyalur,2022-06-13,6.3,10.4,12.7,1.81
Ariyalur,2022-06-14,2.2,12.2,13.6,1.94
Ariyalur,2022-06-15,4.0,12.5,16.8,2.4
Ariyalur,2022-06-16,24.1,30.3,40.8,5.83
Ariyalur,2022-06-17,1.1,29.2,41.8,5.97
Ariyalur,2022-06-18,1.9,27.1,43.3,6.19
Ariyalur,2022-06-19,7.2,10.2,46.8,6.69
Ariyalur,2022-06-20,2.8,11.9,43.3,6.19
Ariyalur,2022-06-21,0.6,10.6,41.7,5.96
Ariyalur,2022-06-22,0.4,3.8,38.1,5.44
Ariyalur,2022-06-23,3.3,4.3,17.3,2.47
Ariyalur,2022-06-24,0.7,4.4,16.9,2.41
Ariyalur,2022-06-25,0.0,4.0,15.0,2.14
Ariyalur,2022-06-26,2.1,2.8,9.9,1.41
Ariyalur,2022-06-27,0.0,2.1,7.1,1.01
Ariyalur,2022-06-28,0.4,2.5,6.9,0.99
Ariyalur,2022-06-29,0.4,0.8,6.9,0.99
Ariyalur,2022-06-30,3.1,3.9,6.7,0.96
Ariyalur,2022-07-01,0.8,4.3,6.8,0.97
Ariyalur,2022-07-02,0.1,4.0,6.9,0.99
Ariyalur,2022-07-03,4.0,4.9,8.8,1.26
Ariyalur,2022-07-04,0.0,4.1,8.8,1.26
Ariyalur,2022-07-05,0.9,4.9,9.3,1.33
Ariyalur,2022-07-06,1.0,1.9,9.9,1.41
Ariyalur,2022-07-07,0.1,2.0,6.9,0.99
Ariyalur,2022-07-08,0.0,1.1,6.1,0.87
Ariyalur,2022-07-09,5.0,5.1,11.0,1.57
Ariyalur,2022-07-10,1.2,6.2,8.2,1.17
Ariyalur,2022-07-11,0.5,6.7,8.7,1.24
Ariyalur,2022-07-12,0.0,1.7,7.8,1.11
Ariyalur,2022-07-13,0.4,0.9,7.2,1.03
Ariyalur,2022-07-14,0.0,0.4,7.1,1.01
Ariyalur,2022-07-15,0.1,0.5,7.2,1.03
Ariyalur,2022-07-16,0.6,0.7,2.8,0.4
