District,Date,Rainfall
Coimbatore,2022-02-15,0.0
Coimbatore,2022-02-16,0.3
Coimbatore,2022-02-17,0.0
Coimbatore,2022-02-18,0.0
Coimbatore,2022-02-19,0.0
Coimbatore,2022-02-20,0.0
Coimbatore,2022-02-21,0.0
Coimbatore,2022-02-22,0.1
Coimbatore,2022-02-23,0.0
Coimbatore,2022-02-24,0.0
Coimbatore,2022-02-25,0.0
Coimbatore,2022-02-26,0.0
Coimbatore,2022-02-27,0.1
Coimbatore,2022-02-28,0.0
Coimbatore,2022-03-01,0.0
Coimbatore,2022-03-02,0.0
Coimbatore,2022-03-03,0.0
Coimbatore,2022-03-04,0.0
Coimbatore,2022-03-05,0.0
Coimbatore,2022-03-06,0.0
Coimbatore,2022-03-07,0.8
Coimbatore,2022-03-08,1.2
Coimbatore,2022-03-09,0.0
Coimbatore,2022-03-10,0.0
Coimbatore,2022-03-11,0.0
Coimbatore,2022-03-12,0.0
Coimbatore,2022-03-13,0.0
Coimbatore,2022-03-14,0.0
Coimbatore,2022-03-15,0.0
Coimbatore,2022-03-16,0.0
Coimbatore,2022-03-17,0.0
Coimbatore,2022-03-18,0.0
Coimbatore,2022-03-19,0.0
Coimbatore,2022-03-20,0.4
Coimbatore,2022-03-21,0.0
Coimbatore,2022-03-22,0.9
Coimbatore,2022-03-23,0.8
Coimbatore,2022-03-24,0.0
Coimbatore,2022-03-25,0.1
Coimbatore,2022-03-26,0.3
Coimbatore,2022-03-27,0.2
Coimbatore,2022-03-28,0.0
Coimbatore,2022-03-29,0.0
Coimbatore,2022-03-30,0.3
Coimbatore,2022-03-31,0.0
Coimbatore,2022-04-01,0.0
Coimbatore,2022-04-02,0.1
Coimbatore,2022-04-03,0.4
Coimbatore,2022-04-04,0.0
Coimbatore,2022-04-05,0.1
Coimbatore,2022-04-06,0.1
Coimbatore,2022-04-07,0.0
Coimbatore,2022-04-08,4.7
Coimbatore,2022-04-09,0.4
Coimbatore,2022-04-10,0.3
Coimbatore,2022-04-11,5.8
Coimbatore,2022-04-12,7.8
Coimbatore,2022-04-13,24.5
Coimbatore,2022-04-14,4.1
Coimbatore,2022-04-15,0.0
Coimbatore,2022-04-16,3.7
Coimbatore,2022-04-17,5.3
Coimbatore,2022-04-18,0.5
Coimbatore,2022-04-19,0.0
Coimbatore,2022-04-20,0.2
Coimbatore,2022-04-21,0.3
Coimbatore,2022-04-22,0.2
Coimbatore,2022-04-23,9.6
Coimbatore,2022-04-24,0.0
Coimbatore,2022-04-25,0.0
Coimbatore,2022-04-26,0.0
Coimbatore,2022-04-27,0.0
Coimbatore,2022-04-28,0.0
Coimbatore,2022-04-29,0.1
Coimbatore,2022-04-30,1.7
Coimbatore,2022-05-01,0.5
Coimbatore,2022-05-02,4.8
Coimbatore,2022-05-03,0.3
Coimbatore,2022-05-04,12.8
Coimbatore,2022-05-05,0.4
Coimbatore,2022-05-06,1.4
Coimbatore,2022-05-07,0.4
Coimbatore,2022-05-08,0.3
Coimbatore,2022-05-09,0.0
Coimbatore,2022-05-10,1.1
Coimbatore,2022-05-11,0.1
Coimbatore,2022-05-12,2.9
Coimbatore,2022-05-13,2.1
Coimbatore,2022-05-14,4.3
Coimbatore,2022-05-15,6.2
Coimbatore,2022-05-16,40.0
Coimbatore,2022-05-17,14.5
Coimbatore,2022-05-18,4.7
Coimbatore,2022-05-19,38.5
Coimbatore,2022-05-20,0.4
Coimbatore,2022-05-21,0.4
Coimbatore,2022-05-22,7.6
Coimbatore,2022-05-23,0.6
Coimbatore,2022-05-24,0.3
Coimbatore,2022-05-25,0.4
Coimbatore,2022-05-26,1.6
Coimbatore,2022-05-27,4.0
Coimbatore,2022-05-28,3.5
Coimbatore,2022-05-29,1.3
Coimbatore,2022-05-30,0.6
Coimbatore,2022-05-31,2.0
Coimbatore,2022-06-01,0.9
Coimbatore,2022-06-02,0.5
Coimbatore,2022-06-03,0.0
Coimbatore,2022-06-04,0.0
Coimbatore,2022-06-05,1.7
Coimbatore,2022-06-06,6.2
Coimbatore,2022-06-07,0.9
Coimbatore,2022-06-08,1.7
Coimbatore,2022-06-09,0.5
Coimbatore,2022-06-10,0.0
Coimbatore,2022-06-11,0.0
Coimbatore,2022-06-12,4.3
Coimbatore,2022-06-13,1.3
Coimbatore,2022-06-14,2.3
Coimbatore,2022-06-15,22.2
Coimbatore,2022-06-16,1.8
Coimbatore,2022-06-17,1.1
Coimbatore,2022-06-18,5.1
Coimbatore,2022-06-19,2.7
Coimbatore,2022-06-20,4.0
Coimbatore,2022-06-21,0.0
Coimbatore,2022-06-22,2.8
Coimbatore,2022-06-23,0.9
Coimbatore,2022-06-24,0.6
Coimbatore,2022-06-25,9.2
Coimbatore,2022-06-26,0.0
Coimbatore,2022-06-27,0.0
Coimbatore,2022-06-28,3.6
Coimbatore,2022-06-29,1.4
Coimbatore,2022-06-30,8.9
Coimbatore,2022-07-01,3.8
Coimbatore,2022-07-02,5.0
Coimbatore,2022-07-03,11.0
Coimbatore,2022-07-04,0.7
Coimbatore,2022-07-05,11.0
Coimbatore,2022-07-06,4.8
Coimbatore,2022-07-07,17.9
Coimbatore,2022-07-08,3.6
Coimbatore,2022-07-09,22.5
Coimbatore,2022-07-10,0.0
Coimbatore,2022-07-11,0.1
Coimbatore,2022-07-12,0.5
Coimbatore,2022-07-13,1.6
Coimbatore,2022-07-14,5.0
Coimbatore,2022-07-15,1.9
Coimbatore,2022-07-16,0.2
Coimbatore,2022-07-17,10.3
Coimbatore,2022-07-18,42.1
Coimbatore,2022-07-19,1.0
Coimbatore,2022-07-20,0.9
Coimbatore,2022-07-21,3.4
Coimbatore,2022-07-22,9.5
Coimbatore,2022-07-23,20.7
Coimbatore,2022-07-24,3.4
Coimbatore,2022-07-25,2.6
Coimbatore,2022-07-26,9.8
Coimbatore,2022-07-27,16.1
Coimbatore,2022-07-28,0.1
Coimbatore,2022-07-29,5.0
Coimbatore,2022-07-30,0.6
Coimbatore,2022-07-31,3.2
Coimbatore,2022-08-01,7.1
Coimbatore,2022-08-02,14.8
Coimbatore,2022-08-03,8.0
Coimbatore,2022-08-04,30.7
Coimbatore,2022-08-05,6.1
Coimbatore,2022-08-06,1.5
Coimbatore,2022-08-07,2.4
Coimbatore,2022-08-08,1.9
Coimbatore,2022-08-09,2.9
Coimbatore,2022-08-10,1.9
Coimbatore,2022-08-11,0.2
Coimbatore,2022-08-12,0.0
Coimbatore,2022-08-13,1.6
Coimbatore,2022-08-14,0.0
Coimbatore,2022-08-15,0.0
Coimbatore,2022-08-16,0.0
Coimbatore,2022-08-17,0.5
Coimbatore,2022-08-18,1.4
Coimbatore,2022-08-19,1.9
Coimbatore,2022-08-20,0.2
Coimbatore,2022-08-21,6.9
Coimbatore,2022-08-22,2.5
Coimbatore,2022-08-23,2.5
Coimbatore,2022-08-24,18.7
Coimbatore,2022-08-25,14.9
Coimbatore,2022-08-26,3.9
Coimbatore,2022-08-27,5.9
Coimbatore,2022-08-28,1.8
Coimbatore,2022-08-29,14.6
Coimbatore,2022-08-30,20.5
Coimbatore,2022-08-31,12.9
Coimbatore,2022-09-01,9.3
Coimbatore,2022-09-02,2.6
Coimbatore,2022-09-03,0.2
Coimbatore,2022-09-04,1.3
Coimbatore,2022-09-05,3.1
Coimbatore,2022-09-06,0.1
Coimbatore,2022-09-07,3.0
Coimbatore,2022-09-08,0.6
Coimbatore,2022-09-09,1.0
Coimbatore,2022-09-10,0.7
Coimbatore,2022-09-11,0.5
Coimbatore,2022-09-12,0.4
Coimbatore,2022-09-13,1.8
Coimbatore,2022-09-14,3.9
Coimbatore,2022-09-15,0.0
Coimbatore,2022-09-16,0.2
Coimbatore,2022-09-17,0.8
Coimbatore,2022-09-18,5.3
Coimbatore,2022-09-19,0.0
Coimbatore,2022-09-20,0.1
Coimbatore,2022-09-21,0.3
Coimbatore,2022-09-22,0.0
Coimbatore,2022-09-23,0.0
Coimbatore,2022-09-24,2.7
Coimbatore,2022-09-25,0.2
Coimbatore,2022-09-26,35.5
Coimbatore,2022-09-27,0.2
Coimbatore,2022-09-28,0.3
Coimbatore,2022-09-29,0.0
Coimbatore,2022-09-30,0.0
Coimbatore,2022-10-01,0.5
Coimbatore,2022-10-02,2.5
Coimbatore,2022-10-03,2.4
Coimbatore,2022-10-04,0.9
Coimbatore,2022-10-05,5.8
Coimbatore,2022-10-06,4.0
Coimbatore,2022-10-07,0.8
Coimbatore,2022-10-08,0.1
Coimbatore,2022-10-09,11.8
Coimbatore,2022-10-10,17.6
Coimbatore,2022-10-11,12.6
Coimbatore,2022-10-12,1.2
Coimbatore,2022-10-13,21.6
Coimbatore,2022-10-14,2.1
Coimbatore,2022-10-15,19.7
Coimbatore,2022-10-16,9.6
Coimbatore,2022-10-17,16.4
Coimbatore,2022-10-18,1.3
Coimbatore,2022-10-19,0.2
Coimbatore,2022-10-20,3.7
Coimbatore,2022-10-21,11.9
Coimbatore,2022-10-22,4.0
Coimbatore,2022-10-23,0.7
Coimbatore,2022-10-24,1.7
Coimbatore,2022-10-25,0.1
Coimbatore,2022-10-26,0.0
Coimbatore,2022-10-27,0.4
Coimbatore,2022-10-28,1.3
Coimbatore,2022-10-29,5.0
Coimbatore,2022-10-30,13.8
Coimbatore,2022-10-31,0.0
Coimbatore,2022-11-01,0.5
Coimbatore,2022-11-02,12.5
Coimbatore,2022-11-03,6.9
Coimbatore,2022-11-04,19.8
Coimbatore,2022-11-05,3.2
Coimbatore,2022-11-06,17.8
Coimbatore,2022-11-07,0.1
Coimbatore,2022-11-08,1.4
Coimbatore,2022-11-09,1.0
Coimbatore,2022-11-10,0.0
Coimbatore,2022-11-11,45.9
Coimbatore,2022-11-12,29.0
Coimbatore,2022-11-13,12.2
Coimbatore,2022-11-14,4.8
Coimbatore,2022-11-15,2.5
Coimbatore,2022-11-16,7.7
Coimbatore,2022-11-17,2.3
Coimbatore,2022-11-18,0.0
Coimbatore,2022-11-19,0.0
Coimbatore,2022-11-20,0.0
Coimbatore,2022-11-21,0.0
Coimbatore,2022-11-22,0.0
Coimbatore,2022-11-23,0.0
Coimbatore,2022-11-24,0.3
Coimbatore,2022-11-25,0.6
Coimbatore,2022-11-26,3.6
Coimbatore,2022-11-27,15.4
Coimbatore,2022-11-28,2.3
Coimbatore,2022-11-29,3.7
Coimbatore,2022-11-30,0.7
Coimbatore,2022-12-01,0.0
Coimbatore,2022-12-02,2.4
Coimbatore,2022-12-03,7.4
Coimbatore,2022-12-04,14.1
Coimbatore,2022-12-05,1.9
Coimbatore,2022-12-06,0.1
Coimbatore,2022-12-07,0.0
Coimbatore,2022-12-08,0.7
Coimbatore,2022-12-09,13.1
Coimbatore,2022-12-10,28.3
Coimbatore,2022-12-11,13.4
Coimbatore,2022-12-12,6.0
Coimbatore,2022-12-13,24.6
Coimbatore,2022-12-14,4.5
Coimbatore,2022-12-15,0.1
Coimbatore,2022-12-16,0.0
Coimbatore,2022-12-17,0.0
Coimbatore,2022-12-18,0.6
Coimbatore,2022-12-19,1.4
Coimbatore,2022-12-20,0.0
Coimbatore,2022-12-21,0.0
Coimbatore,2022-12-22,0.0
Coimbatore,2022-12-23,0.0
Coimbatore,2022-12-24,0.0
Coimbatore,2022-12-25,4.5
Coimbatore,2022-12-26,3.8
Coimbatore,2022-12-27,1.9
Coimbatore,2022-12-28,1.1
Coimbatore,2022-12-29,0.0
Coimbatore,2022-12-30,0.0
Coimbatore,2022-12-31,0.0
Coimbatore,2023-01-01,0.0
Coimbatore,2023-01-02,0.0
Coimbatore,2023-01-03,0.0
Coimbatore,2023-01-04,0.5
Coimbatore,2023-01-05,0.0
Coimbatore,2023-01-06,0.0
Coimbatore,2023-01-07,0.0
Coimbatore,2023-01-08,0.0
Coimbatore,2023-01-09,0.2
Coimbatore,2023-01-10,0.0
Coimbatore,2023-01-11,0.0
Coimbatore,2023-01-12,0.0
Coimbatore,2023-01-13,0.0
Coimbatore,2023-01-14,0.0
Coimbatore,2023-01-15,0.0
Coimbatore,2023-01-16,0.0
Coimbatore,2023-01-17,0.0
Coimbatore,2023-01-18,0.0
Coimbatore,2023-01-19,0.0
Coimbatore,2023-01-20,0.0
Coimbatore,2023-01-21,0.1
Coimbatore,2023-01-22,0.0
Coimbatore,2023-01-23,0.1
Coimbatore,2023-01-24,4.1
Coimbatore,2023-01-25,0.0
Coimbatore,2023-01-26,0.0
Coimbatore,2023-01-27,0.0
Coimbatore,2023-01-28,0.0
Coimbatore,2023-01-29,0.0
Coimbatore,2023-01-30,6.6
Coimbatore,2023-01-31,0.4
Coimbatore,2023-02-01,0.0
Coimbatore,2023-02-02,0.3
Coimbatore,2023-02-03,2.2
Coimbatore,2023-02-04,0.1
Coimbatore,2023-02-05,0.0
Coimbatore,2023-02-06,0.0
Coimbatore,2023-02-07,0.0
Coimbatore,2023-02-08,0.0
Coimbatore,2023-02-09,0.0
Coimbatore,2023-02-10,0.0
Coimbatore,2023-02-11,0.0
Coimbatore,2023-02-12,0.0
Coimbatore,2023-02-13,0.0
Coimbatore,2023-02-14,0.0
Coimbatore,2023-02-15,0.0
Coimbatore,2023-02-16,0.0
Coimbatore,2023-02-17,0.0
Coimbatore,2023-02-18,0.0
Coimbatore,2023-02-19,0.0
Coimbatore,2023-02-20,0.0
Coimbatore,2023-02-21,0.0
Coimbatore,2023-02-22,0.0
Coimbatore,2023-02-23,0.0
Coimbatore,2023-02-24,0.0
Coimbatore,2023-02-25,0.0
Coimbatore,2023-02-26,0.0
Coimbatore,2023-02-27,0.0
Coimbatore,2023-02-28,0.1
Coimbatore,2023-03-01,0.6
Coimbatore,2023-03-02,0.0
Coimbatore,2023-03-03,0.0
Coimbatore,2023-03-04,0.0
Coimbatore,2023-03-05,0.0
Coimbatore,2023-03-06,0.0
Coimbatore,2023-03-07,0.0
Coimbatore,2023-03-08,0.0
Coimbatore,2023-03-09,0.0
Coimbatore,2023-03-10,0.0
Coimbatore,2023-03-11,0.0
Coimbatore,2023-03-12,0.0
Coimbatore,2023-03-13,0.0
Coimbatore,2023-03-14,0.0
Coimbatore,2023-03-15,0.0
Coimbatore,2023-03-16,0.3
Coimbatore,2023-03-17,0.0
Coimbatore,2023-03-18,0.1
Coimbatore,2023-03-19,0.0
Coimbatore,2023-03-20,0.2
Coimbatore,2023-03-21,0.0
Coimbatore,2023-03-22,0.0
Coimbatore,2023-03-23,0.0
Coimbatore,2023-03-24,0.0
Coimbatore,2023-03-25,2.4
Coimbatore,2023-03-26,0.7
Coimbatore,2023-03-27,0.2
Coimbatore,2023-03-28,0.0
Coimbatore,2023-03-29,3.3
Coimbatore,2023-03-30,0.0
Coimbatore,2023-03-31,0.0
Coimbatore,2023-04-01,1.1
Coimbatore,2023-04-02,1.8
Coimbatore,2023-04-03,0.8
Coimbatore,2023-04-04,6.6
Coimbatore,2023-04-05,0.0
Coimbatore,2023-04-06,0.0
Coimbatore,2023-04-07,0.0
Coimbatore,2023-04-08,0.0
Coimbatore,2023-04-09,0.0
Coimbatore,2023-04-10,0.1
Coimbatore,2023-04-11,0.0
Coimbatore,2023-04-12,0.0
Coimbatore,2023-04-13,0.0
Coimbatore,2023-04-14,0.0
Coimbatore,2023-04-15,0.0
Coimbatore,2023-04-16,0.0
Coimbatore,2023-04-17,0.0
Coimbatore,2023-04-18,0.0
Coimbatore,2023-04-19,0.0
Coimbatore,2023-04-20,0.0
Coimbatore,2023-04-21,0.2
Coimbatore,2023-04-22,1.8
Coimbatore,2023-04-23,0.7
Coimbatore,2023-04-24,3.8
Coimbatore,2023-04-25,1.7
Coimbatore,2023-04-26,4.3
Coimbatore,2023-04-27,0.6
Coimbatore,2023-04-28,0.5
Coimbatore,2023-04-29,17.7
Coimbatore,2023-04-30,8.3
Coimbatore,2023-05-01,13.1
Coimbatore,2023-05-02,12.9
Coimbatore,2023-05-03,3.9
Coimbatore,2023-05-04,1.1
Coimbatore,2023-05-05,0.0
Coimbatore,2023-05-06,5.9
Coimbatore,2023-05-07,4.0
Coimbatore,2023-05-08,6.4
Coimbatore,2023-05-09,2.1
Coimbatore,2023-05-10,0.1
Coimbatore,2023-05-11,1.3
Coimbatore,2023-05-12,0.8
Coimbatore,2023-05-13,0.1
Coimbatore,2023-05-14,0.0
Coimbatore,2023-05-15,0.0
Coimbatore,2023-05-16,0.0
Coimbatore,2023-05-17,0.1
Coimbatore,2023-05-18,0.3
Coimbatore,2023-05-19,5.2
Coimbatore,2023-05-20,1.9
Coimbatore,2023-05-21,6.3
Coimbatore,2023-05-22,0.2
Coimbatore,2023-05-23,0.0
Coimbatore,2023-05-24,0.5
Coimbatore,2023-05-25,1.8
Coimbatore,2023-05-26,2.9
Coimbatore,2023-05-27,1.8
Coimbatore,2023-05-28,1.3
Coimbatore,2023-05-29,2.2
Coimbatore,2023-05-30,0.2
Coimbatore,2023-05-31,7.6
Coimbatore,2023-06-01,0.0
Coimbatore,2023-06-02,0.4
Coimbatore,2023-06-03,0.0
Coimbatore,2023-06-04,0.7
Coimbatore,2023-06-05,1.6
Coimbatore,2023-06-06,1.0
Coimbatore,2023-06-07,1.1
Coimbatore,2023-06-08,0.2
Coimbatore,2023-06-09,0.3
Coimbatore,2023-06-10,0.3
Coimbatore,2023-06-11,0.0
Coimbatore,2023-06-12,1.5
Coimbatore,2023-06-13,1.1
Coimbatore,2023-06-14,0.0
Coimbatore,2023-06-15,1.5
Coimbatore,2023-06-16,0.8
Coimbatore,2023-06-17,1.6
Coimbatore,2023-06-18,1.8
Coimbatore,2023-06-19,0.7
Coimbatore,2023-06-20,1.8
Coimbatore,2023-06-21,1.4
Coimbatore,2023-06-22,1.8
Coimbatore,2023-06-23,0.0
Coimbatore,2023-06-24,0.0
Coimbatore,2023-06-25,3.4
Coimbatore,2023-06-26,0.0
Coimbatore,2023-06-27,2.0
Coimbatore,2023-06-28,0.0
Coimbatore,2023-06-29,3.1
Coimbatore,2023-06-30,1.4
Coimbatore,2023-07-01,10.2
Coimbatore,2023-07-02,20.1
Coimbatore,2023-07-03,6.7
Coimbatore,2023-07-04,14.4
Coimbatore,2023-07-05,57.4
Coimbatore,2023-07-06,42.2
Coimbatore,2023-07-07,6.7
Coimbatore,2023-07-08,2.4
Coimbatore,2023-07-09,4.8
Coimbatore,2023-07-10,13.6
Coimbatore,2023-07-11,10.8
Coimbatore,2023-07-12,5.4
Coimbatore,2023-07-13,3.9
Coimbatore,2023-07-14,0.0
Coimbatore,2023-07-15,6.2
Coimbatore,2023-07-16,5.1
Coimbatore,2023-07-17,0.9
Coimbatore,2023-07-18,0.1
Coimbatore,2023-07-19,0.6
Coimbatore,2023-07-20,0.0
Coimbatore,2023-07-21,0.1
Coimbatore,2023-07-22,1.1
Coimbatore,2023-07-23,3.5
Coimbatore,2023-07-24,3.9
Coimbatore,2023-07-25,1.6
Coimbatore,2023-07-26,0.5
Coimbatore,2023-07-27,5.4
Coimbatore,2023-07-28,1.9
Coimbatore,2023-07-29,4.2
Coimbatore,2023-07-30,1.4
Coimbatore,2023-07-31,1.1
Coimbatore,2023-08-01,0.3
Coimbatore,2023-08-02,0.0
Coimbatore,2023-08-03,0.0
Coimbatore,2023-08-04,2.9
Coimbatore,2023-08-05,3.2
Coimbatore,2023-08-06,1.6
Coimbatore,2023-08-07,0.0
Coimbatore,2023-08-08,4.6
Coimbatore,2023-08-09,3.7
Coimbatore,2023-08-10,3.5
Coimbatore,2023-08-11,3.6
Coimbatore,2023-08-12,5.8
Coimbatore,2023-08-13,2.2
Coimbatore,2023-08-14,0.5
Coimbatore,2023-08-15,0.0
Coimbatore,2023-08-16,0.2
Coimbatore,2023-08-17,0.1
Coimbatore,2023-08-18,0.1
Coimbatore,2023-08-19,0.0
Coimbatore,2023-08-20,1.7
Coimbatore,2023-08-21,0.8
Coimbatore,2023-08-22,2.0
Coimbatore,2023-08-23,0.8
Coimbatore,2023-08-24,0.0
Coimbatore,2023-08-25,0.0
Coimbatore,2023-08-26,0.0
Coimbatore,2023-08-27,0.0
Coimbatore,2023-08-28,1.0
Coimbatore,2023-08-29,18.9
Coimbatore,2023-08-30,4.5
Coimbatore,2023-08-31,8.0
Coimbatore,2023-09-01,0.4
Coimbatore,2023-09-02,5.5
Coimbatore,2023-09-03,12.0
Coimbatore,2023-09-04,4.1
Coimbatore,2023-09-05,2.6
Coimbatore,2023-09-06,11.8
Coimbatore,2023-09-07,4.7
Coimbatore,2023-09-08,0.2
Coimbatore,2023-09-09,2.6
Coimbatore,2023-09-10,5.9
Coimbatore,2023-09-11,18.1
Coimbatore,2023-09-12,1.6
Coimbatore,2023-09-13,7.0
Coimbatore,2023-09-14,3.7
Coimbatore,2023-09-15,0.9
Coimbatore,2023-09-16,2.5
Coimbatore,2023-09-17,18.3
Coimbatore,2023-09-18,28.2
Coimbatore,2023-09-19,5.9
Coimbatore,2023-09-20,4.0
Coimbatore,2023-09-21,0.1
Coimbatore,2023-09-22,1.0
Coimbatore,2023-09-23,3.6
Coimbatore,2023-09-24,8.2
Coimbatore,2023-09-25,2.8
Coimbatore,2023-09-26,6.7
Coimbatore,2023-09-27,9.6
Coimbatore,2023-09-28,1.9
Coimbatore,2023-09-29,0.8
Coimbatore,2023-09-30,0.8
Coimbatore,2023-10-01,0.2
Coimbatore,2023-10-02,0.6
Coimbatore,2023-10-03,1.6
Coimbatore,2023-10-04,1.6
Coimbatore,2023-10-05,0.0
Coimbatore,2023-10-06,0.0
Coimbatore,2023-10-07,0.0
Coimbatore,2023-10-08,5.4
Coimbatore,2023-10-09,2.2
Coimbatore,2023-10-10,2.7
Coimbatore,2023-10-11,10.8
Coimbatore,2023-10-12,4.0
Coimbatore,2023-10-13,0.0
Coimbatore,2023-10-14,16.0
Coimbatore,2023-10-15,17.7
Coimbatore,2023-10-16,39.7
Coimbatore,2023-10-17,3.3
Coimbatore,2023-10-18,1.9
Coimbatore,2023-10-19,0.0
Coimbatore,2023-10-20,0.0
Coimbatore,2023-10-21,1.1
Coimbatore,2023-10-22,0.4
Coimbatore,2023-10-23,1.9
Coimbatore,2023-10-24,0.3
Coimbatore,2023-10-25,2.3
Coimbatore,2023-10-26,0.2
Coimbatore,2023-10-27,0.0
Coimbatore,2023-10-28,12.2
Coimbatore,2023-10-29,29.9
Coimbatore,2023-10-30,29.7
Coimbatore,2023-10-31,9.2
Coimbatore,2023-11-01,12.9
Coimbatore,2023-11-02,19.7
Coimbatore,2023-11-03,27.8
Coimbatore,2023-11-04,25.8
Coimbatore,2023-11-05,4.9
Coimbatore,2023-11-06,2.5
Coimbatore,2023-11-07,23.0
Coimbatore,2023-11-08,15.0
Coimbatore,2023-11-09,5.9
Coimbatore,2023-11-10,9.9
Coimbatore,2023-11-11,3.3
Coimbatore,2023-11-12,0.0
Coimbatore,2023-11-13,0.0
Coimbatore,2023-11-14,0.0
Coimbatore,2023-11-15,0.0
Coimbatore,2023-11-16,0.5
Coimbatore,2023-11-17,2.2
Coimbatore,2023-11-18,0.3
Coimbatore,2023-11-19,0.0
Coimbatore,2023-11-20,0.0
Coimbatore,2023-11-21,8.7
Coimbatore,2023-11-22,22.6
Coimbatore,2023-11-23,12.5
Coimbatore,2023-11-24,0.8
Coimbatore,2023-11-25,16.5
Coimbatore,2023-11-26,10.6
Coimbatore,2023-11-27,1.9
Coimbatore,2023-11-28,1.7
Coimbatore,2023-11-29,7.6
Coimbatore,2023-11-30,16.5
Coimbatore,2023-12-01,0.2
Coimbatore,2023-12-02,0.1
Coimbatore,2023-12-03,1.4
Coimbatore,2023-12-04,0.2
Coimbatore,2023-12-05,0.0
Coimbatore,2023-12-06,0.1
Coimbatore,2023-12-07,0.0
Coimbatore,2023-12-08,6.2
Coimbatore,2023-12-09,7.4
Coimbatore,2023-12-10,3.7
Coimbatore,2023-12-11,0.0
Coimbatore,2023-12-12,0.0
Coimbatore,2023-12-13,0.0
Coimbatore,2023-12-14,0.0
Coimbatore,2023-12-15,0.0
Coimbatore,2023-12-16,0.4
Coimbatore,2023-12-17,4.3
Coimbatore,2023-12-18,12.6
Coimbatore,2023-12-19,0.0
Coimbatore,2023-12-20,0.0
Coimbatore,2023-12-21,0.5
Coimbatore,2023-12-22,0.1
Coimbatore,2023-12-23,0.4
Coimbatore,2023-12-24,0.0
Coimbatore,2023-12-25,0.1
Coimbatore,2023-12-26,0.6
Coimbatore,2023-12-27,0.0
Coimbatore,2023-12-28,0.0
Coimbatore,2023-12-29,1.0
Coimbatore,2023-12-30,0.0
Coimbatore,2023-12-31,0.0
Coimbatore,2024-01-01,0.0
Coimbatore,2024-01-02,0.0
Coimbatore,2024-01-03,0.3
Coimbatore,2024-01-04,3.1
Coimbatore,2024-01-05,5.8
Coimbatore,2024-01-06,15.3
Coimbatore,2024-01-07,4.0
Coimbatore,2024-01-08,6.7
Coimbatore,2024-01-09,14.9
Coimbatore,2024-01-10,2.2
Coimbatore,2024-01-11,0.0
Coimbatore,2024-01-12,0.0
Coimbatore,2024-01-13,0.0
Coimbatore,2024-01-14,0.0
Coimbatore,2024-01-15,0.0
Coimbatore,2024-01-16,0.0
Coimbatore,2024-01-17,0.0
Coimbatore,2024-01-18,0.0
Coimbatore,2024-01-19,0.6
Coimbatore,2024-01-20,0.2
Coimbatore,2024-01-21,0.0
Coimbatore,2024-01-22,0.0
Coimbatore,2024-01-23,0.0
Coimbatore,2024-01-24,0.0
Coimbatore,2024-01-25,0.0
Coimbatore,2024-01-26,0.0
Coimbatore,2024-01-27,0.0
Coimbatore,2024-01-28,0.0
Coimbatore,2024-01-29,0.7
Coimbatore,2024-01-30,0.0
Coimbatore,2024-01-31,0.1
Coimbatore,2024-02-01,0.0
Coimbatore,2024-02-02,0.2
Coimbatore,2024-02-03,0.1
Coimbatore,2024-02-04,0.1
Coimbatore,2024-02-05,0.0
Coimbatore,2024-02-06,0.0
Coimbatore,2024-02-07,0.0
Coimbatore,2024-02-08,0.0
Coimbatore,2024-02-09,0.0
Coimbatore,2024-02-10,0.0
Coimbatore,2024-02-11,0.0
Coimbatore,2024-02-12,0.0
Coimbatore,2024-02-13,0.0
Coimbatore,2024-02-14,0.0
Coimbatore,2024-02-15,0.0
Coimbatore,2024-02-16,0.0
Coimbatore,2024-02-17,0.0
Coimbatore,2024-02-18,0.0
Coimbatore,2024-02-19,0.0
Coimbatore,2024-02-20,0.0
Coimbatore,2024-02-21,0.0
Coimbatore,2024-02-22,0.1
Coimbatore,2024-02-23,0.0
Coimbatore,2024-02-24,0.0
Coimbatore,2024-02-25,0.2
Coimbatore,2024-02-26,0.0
Coimbatore,2024-02-27,0.0
Coimbatore,2024-02-28,0.0
Coimbatore,2024-02-29,0.0
Coimbatore,2024-03-01,0.0
Coimbatore,2024-03-02,0.0
Coimbatore,2024-03-03,0.0
Coimbatore,2024-03-04,0.0
Coimbatore,2024-03-05,0.0
Coimbatore,2024-03-06,0.0
Coimbatore,2024-03-07,0.0
Coimbatore,2024-03-08,0.0
Coimbatore,2024-03-09,0.0
Coimbatore,2024-03-10,0.0
Coimbatore,2024-03-11,0.0
Coimbatore,2024-03-12,0.0
Coimbatore,2024-03-13,0.0
Coimbatore,2024-03-14,0.0
Coimbatore,2024-03-15,0.0
Coimbatore,2024-03-16,0.2
Coimbatore,2024-03-17,0.0
Coimbatore,2024-03-18,0.0
Coimbatore,2024-03-19,0.0
Coimbatore,2024-03-20,0.0
Coimbatore,2024-03-21,0.4
Coimbatore,2024-03-22,0.3
Coimbatore,2024-03-23,0.0
Coimbatore,2024-03-24,0.0
Coimbatore,2024-03-25,0.0
Coimbatore,2024-03-26,0.0
Coimbatore,2024-03-27,0.0
Coimbatore,2024-03-28,0.0
Coimbatore,2024-03-29,0.0
Coimbatore,2024-03-30,0.0
Coimbatore,2024-03-31,0.0
Coimbatore,2024-04-01,0.0
